Player,Ace Rate,num_matches
Henri Laaksonen,0.06958770509474954,102
Peter Luczak,0.06932656762065556,130
Noam Okun,0.06927102410120746,91
Holger Rune,0.06920574877917854,190
Attila Savolt,0.06891437234710142,81
Dominik Hrbaty,0.06883074215469683,493
Pedro Cachin,0.06867645636534025,70
Arnaud Clement,0.06863819697955242,541
Mikael Tillstrom,0.06859531017377542,41
Albert Portas,0.06847715924832284,220
Galo Blanco,0.06842545009540606,148
Bjorn Fratangelo,0.06825812873829225,43
Irakli Labadze,0.06774115217611233,133
Alex Bogdanovic,0.06768326021998428,47
Luis Horna,0.06750093343107308,278
Evgeny Korolev,0.06745606878274837,172
Paul Henri Mathieu,0.06725213153805817,574
Prajnesh Gunneswaran,0.0672490681344335,37
Adrian Mannarino,0.06717842231830083,561
Sebastien Lareau,0.06716269541367997,32
Mackenzie Mcdonald,0.06698517378152609,217
Igor Andreev,0.06685682774148484,469
Kamil Majchrzak,0.06668226464311794,67
Uladzimir Ignatik,0.06666666666666667,30
Ze Zhang,0.06664217631990674,55
Nicolas Lapentti,0.06661202502402806,403
Victor Hanescu,0.06653551396587067,445
Tomas Machac,0.06638621692945786,58
Tommy Paul,0.06627202672158927,253
Martin Lee,0.06603832789510501,52
Sebastien De Chaunac,0.06599602167154776,33
Jurgen Zopp,0.06563698024023222,60
Mischa Zverev,0.06554916552096655,272
Oliver Marach,0.06536359833872818,52
Yannick Hanfmann,0.06536054337120079,124
Marcos Giron,0.06533103165519433,193
Illya Marchenko,0.0652028648801204,153
Werner Eschauer,0.06520122539694159,54
Sergi Bruguera,0.06481287705850598,72
Pere Riba,0.06469808562693267,87
Soon Woo Kwon,0.06467323760680162,129
Lukas Dlouhy,0.06465927854344614,77
Martin Klizan,0.06456943721977886,276
Andrei Stoliarov,0.06455461291542641,89
Marcos Daniel,0.0644262611379594,90
Wayne Odesnik,0.0641239143072798,101
Marcelo Arevalo,0.06388542209164615,45
Fabian Marozsan,0.06370283795438195,46
Alex Corretja,0.06366662342983971,261
Alexander Shevchenko,0.06358093202638228,64
Evgeny Donskoy,0.06355234267522436,153
Cameron Norrie,0.06339235475177007,344
Daniel Elahi Galan,0.06333588722400439,118
Andrew Ilie,0.06326148498912042,107
Facundo Bagnis,0.063241746252523,116
Emil Ruusuvuori,0.06319056512835805,205
Benjamin Balleret,0.063146316953941,56
Aslan Karatsev,0.0631439030527123,159
Daniel Gimeno Traver,0.0630257087843513,269
Ryan Sweeting,0.06274278744743642,92
Andreas Seppi,0.06271823641429618,774
Andreas Vinciguerra,0.0625421221415648,173
Prakash Amritraj,0.0624753614569536,53
Jamie Delgado,0.06229354245652674,40
Jesse Levine,0.06224750179421724,95
Constant Lestienne,0.06196201258199407,53
Nicolas Massu,0.06192517273691489,485
Guido Pella,0.061864725416283385,246
Flavio Cobolli,0.06181246366263013,44
Florian Mayer,0.061684516629696116,481
Yen Hsun Lu,0.06152199670502572,375
Elias Ymer,0.061496327334130726,103
Lukasz Kubot,0.061415164932132414,229
Jonas Bjorkman,0.06135120881188085,383
Denis Gremelmayr,0.061333315243253556,90
Gaston Etlis,0.06123528766095451,30
Gregoire Barrere,0.061199108403775786,97
Juan Pablo Varillas,0.0611979124770457,79
Jan Vacek,0.06101048401028336,90
Andrei Medvedev,0.06097236664947762,68
Dennis Novak,0.060754212790432416,78
Norbert Gombos,0.06073445408626989,71
Andrey Golubev,0.06061930245112958,184
Steve Darcis,0.060588053783481546,215
Giovanni Lapentti,0.060564571448634225,51
Blaz Rola,0.06053204621037525,38
Filip Krajinovic,0.06049720235230361,249
Karim Alami,0.06049400074839866,81
Marinko Matosevic,0.06037124104034212,159
Andreas Beck,0.059993104673506444,107
Neville Godwin,0.05991863630563247,33
Sargis Sargsian,0.059824240229157714,222
Gilles Simon,0.05952825411280042,863
Marcel Granollers,0.05952152202249053,432
Jiri Novak,0.05952068322570185,395
Daniel Evans,0.05915658584800124,295
Aleksandr Nedovyesov,0.05910573086268423,31
Juan Carlos Ferrero,0.058989878470997674,717
Teymuraz Gabashvili,0.058954151976220115,313
Mohamed Safwat,0.05885234795269108,35
Dennis Van Scheppingen,0.05867556476139135,47
Pablo Carreno Busta,0.058627612887270524,420
Tomas Behrend,0.05849952796201885,112
Mariano Zabaleta,0.058422802299003075,309
Ricardas Berankis,0.058364045250200385,275
Harel Levy,0.05834228699510014,151
Gastao Elias,0.05831963786912188,67
Simon Greul,0.0582985475599739,117
Nuno Borges,0.05826122352552541,66
Fernando Meligeni,0.057947740911850856,133
Marco Cecchinato,0.057935596891481124,201
Thierry Ascione,0.05780762708227716,76
Simone Bolelli,0.05777462599439765,285
Mariano Puerta,0.05771853394791798,167
Hyeon Chung,0.05768586844592674,108
Santiago Ventura,0.057666037039072325,97
Albert Costa,0.05761584157517722,286
Miomir Kecmanovic,0.057515899945880335,264
Peter Polansky,0.05732284766272187,58
Brian Baker,0.05706011174966151,60
Cem Ilkel,0.05697247412261837,34
Blaz Kavcic,0.05691928196278212,145
Konstantinos Economidis,0.056809353553120744,38
Rinky Hijikata,0.05671649905164102,43
Eduardo Schwank,0.05665228510719993,105
Flavio Saretta,0.05656201673132175,157
Tatsuma Ito,0.05640184435800266,100
Bjorn Phau,0.056341333035750354,212
Mikhail Youzhny,0.05622227313815998,891
Lars Burgsmuller,0.0559824626924124,184
Marton Fucsovics,0.055979180729978345,298
Alexander Peya,0.05597531243340468,73
Alexander Popp,0.05594286490922207,108
Hicham Arazi,0.055934606126262346,234
Edouard Roger-Vasselin,0.05567047292252728,209
Rik De Voest,0.0556090971170941,88
Alexandre Muller,0.05556713557345205,47
Roko Karanusic,0.05536323167320317,57
Alex Michelsen,0.055354849878270655,39
Christian Ruud,0.05535331967921113,33
Paul Capdeville,0.05507634595755621,127
Dominik Koepfer,0.055036066914031116,121
Jeff Tarango,0.05489418867468216,46
Cristian Garin,0.05486531746664274,241
Jan Frode Andersen,0.05475820238544089,34
Alex De Minaur,0.0547325297508918,368
Michael Chang,0.054524224353609936,142
Nikoloz Basilashvili,0.054522912945053265,266
Victor Crivoi,0.054460280572353574,53
Yibing Wu,0.05443548997026245,41
John Millman,0.054284574584857595,261
Marco Chiudinelli,0.05418615331477176,143
Carlos Alcaraz,0.05410511883521242,221
Stephane Robert,0.0540983208423148,101
Tim Smyczek,0.05401876170492106,120
Santiago Giraldo,0.053897496528744614,355
Markus Hantschk,0.05378110522536413,60
Diego Hartfield,0.053682967979684686,47
Vincent Spadea,0.053305899660310935,382
Sjeng Schalken,0.053219726940568285,322
Somdev Devvarman,0.05315261730088391,144
Stefan Koubek,0.05313833640377529,392
Gerald Melzer,0.05310387045997442,38
Albert Montanes,0.05294733387457156,542
Tommy Robredo,0.052932892982011946,875
Taro Daniel,0.052897252080454045,209
Magnus Gustafsson,0.05288013054563001,68
Paolo Lorenzi,0.05283859158909136,235
Malek Jaziri,0.05279212610745882,206
Emilio Gomez,0.05278337173950585,51
Tomas Zib,0.05269906316389269,131
Guillermo Garcia Lopez,0.05246545987313607,633
Hugo Armando,0.05243105656280278,43
David Nalbandian,0.052292508745296624,579
Jan Hajek,0.05226523532213785,113
Juan Ignacio Londero,0.05221167043413857,85
Nikolay Davydenko,0.052201172346916964,822
Robin Vik,0.052198213379510104,58
Alessio Di Mauro,0.052119023577871876,53
Nicolas Devilder,0.051962928603203916,71
Julian Knowle,0.05190796704987201,40
Rainer Schuettler,0.05164212567718494,581
Olivier Patience,0.051632453687595496,79
Hernan Gumy,0.05159919691602168,33
Fabrice Santoro,0.05154620737002905,444
Alejandro Gonzalez,0.0512552885432401,59
John Van Lottum,0.05119857723605151,71
Michel Kratochvil,0.05104398883176518,171
Olivier Mutis,0.05103788714844314,60
Renzo Olivo,0.05079826933120329,32
Cedrik Marcel Stebe,0.05066951009779122,70
Franco Squillari,0.05064992695520543,206
Rafael Nadal,0.05057421593788237,1236
Dusan Lajovic,0.05023675869390888,410
Pavel Kotov,0.05022659092670854,62
Michal Tabara,0.05010281828629209,83
Florent Serra,0.05004902090377805,293
Luca Van Assche,0.05003143934729728,49
Jimmy Wang,0.04995487517053032,89
Ivan Miranda,0.04993568744882493,56
Alejandro Falla,0.0497866353913156,281
Yuichi Sugita,0.04977137944316468,108
Jaume Munar,0.04970214072843062,209
Danai Udomchoke,0.0496760849239268,124
Federico Delbonis,0.049635256491581695,344
Hyung Taik Lee,0.04949633405915585,302
Lorenzo Musetti,0.049464702578832405,199
Todd Reid,0.04939837968531154,36
Cecil Mamiit,0.04938837129182335,119
Victor Estrella,0.04934286564023345,141
Guillermo Coria,0.04920317804500653,335
Sergio Roitman,0.048951216092827154,87
Andrea Gaudenzi,0.04892455968238844,110
Guido Andreozzi,0.0483569925570022,36
Christian Vinck,0.04827797413798279,37
Carlos Berlocq,0.04803062491141912,297
Joao Sousa,0.04789744083668607,427
Juan Ignacio Chela,0.04780551262583373,602
Federico Luzzi,0.04778736191817758,48
Liam Broady,0.04757439487072415,50
Salvatore Caruso,0.04738894140939711,62
Zeljko Krajan,0.04736108692767297,33
Kei Nishikori,0.04720137199152549,611
Fernando Vicente,0.047170791584199435,251
Wayne Black,0.047016841175367065,58
Bohdan Ulihrach,0.04696880828325755,202
Alex Molcan,0.04683438963513591,95
Roberto Bautista Agut,0.04675971571629461,596
Nicolas Coutelot,0.046714039944548376,32
Marco Trungelliti,0.046601391034723785,33
Antonio Veic,0.046589835732231286,35
Jason Jung,0.046300308613221666,32
Felix Mantilla,0.04586661590609268,243
Byron Black,0.045860832197940626,87
Dimitar Kuzmanov,0.045836887115165655,37
Donald Young,0.04567653885382658,269
Brian Vahaly,0.04522449096484492,64
Albert Ramos,0.045135112580238834,546
Gaston Gaudio,0.04492038908309108,445
Farrukh Dustov,0.04483996545055315,37
Ruben Ramirez Hidalgo,0.04483461409622218,201
Go Soeda,0.044738009594520456,144
Martin Vassallo Arguello,0.04456772796559214,128
Frederik Nielsen,0.04450609841320749,51
Fabio Fognini,0.0444083358054827,741
Federico Coria,0.04419830881366243,121
Igor Kunitsyn,0.04409753169000385,239
Jarkko Nieminen,0.04406708911777212,760
Michael Lammer,0.04390947178277906,31
Jozef Kovalik,0.043703769173053124,66
Julian Reister,0.04367923677875355,48
Mikhail Kukushkin,0.04364302684908272,381
Andre Sa,0.04361885107652536,129
Alejandro Davidovich Fokina,0.04352223773194837,213
Jacobo Diaz,0.04349546556686723,44
Jan Hernych,0.04291910840232779,197
David Ferrer,0.042654330334528374,1073
Attila Balazs,0.042558913429804515,52
Carlos Taberner,0.04235236929725603,38
Jenson Brooksby,0.042065687905965446,79
Oscar Hernandez,0.041915959227921934,190
Adrian Garcia,0.04185792784757567,41
Daniel Elsner,0.04128538087494711,32
Roberto Carballes Baena,0.041283860564715495,236
Pedro Sousa,0.041083809055099146,44
Francisco Cerundolo,0.04087190601834324,152
Juncheng Shang,0.040702602068946055,31
Michael Russell,0.04067780593172812,225
Radu Albot,0.04052994290905047,224
Juan Antonio Marin,0.040446781846255275,89
Ricardo Mello,0.04029566705182033,154
Juan Monaco,0.039553393104106625,614
Daniel Munoz de la Nava,0.03941532249607538,37
Mark Nielsen,0.03922970622898925,33
Yuki Bhambri,0.039023529286071446,49
Damir Dzumhur,0.038962763335103415,208
Stefano Galvani,0.03895091012826129,55
Brian Dabul,0.038541802465823644,42
Potito Starace,0.03852660103063744,355
Dudi Sela,0.038397416762529724,307
David Sanchez,0.038388272041965335,202
Paul Goldstein,0.03838276189909729,165
Andrej Martin,0.0382235691946131,62
Yuri Schukin,0.03812497440966722,36
Thiago Alves,0.03792004505013723,34
Mikael Ymer,0.03789707543216146,145
Adrian Ungur,0.03784607001560454,58
Alex Bogomolov Jr,0.037836623800804166,178
Markus Hipfl,0.037621814082135385,96
Boris Pashanski,0.03745143015445996,81
Alberto Martin,0.0373298105350487,405
Frederico Gil,0.03730424885030056,143
Arnaud Di Pasquale,0.03716758547270541,96
Vadim Kutsenko,0.0371634114633151,30
Razvan Sabau,0.036841846470510246,50
Lamine Ouahab,0.036754746646380926,39
Di Wu,0.03672864789863355,48
Rogerio Dutra Silva,0.03601804862114215,64
Gouichi Motomura,0.03587781158533826,47
Hugo Gaston,0.03587427051059922,77
Francisco Clavet,0.035746814967447554,148
Hugo Dellien,0.0357362736520048,95
Facundo Diaz Acosta,0.03570557942178686,30
Corentin Moutet,0.034983046675892526,137
Daniel Koellerer,0.034789174945765486,55
Diego Schwartzman,0.03408067040875558,408
Juan Manuel Cerundolo,0.03395648415342126,41
Tobias Kamke,0.033946696882170155,162
Christophe Rochus,0.03337506893018989,333
Bernabe Zapata Miralles,0.03328970999151068,97
Pedro Martinez,0.032995746128687976,134
Sebastian Baez,0.032875739827813756,154
Yoshihito Nishioka,0.03223025771616605,245
Jean Rene Lisnard,0.032137579956792346,137
Olivier Rochus,0.031149695683714673,515
Alex Kim,0.030791337648662286,33
Pablo Andujar,0.030241476075871434,408
Thomas Fabbiano,0.03021409584086322,74
Slava Dosedel,0.029833410276631677,62
Maximo Gonzalez,0.029483698560287794,88
Diego Junqueira,0.029107707010947746,44
Rui Machado,0.028796852897344606,82
Miguel Gallardo Valles,0.02825554765853273,35
Sumit Nagal,0.025706277479299208,36
Darian King,0.02511649945825448,37
Flavio Cipolla,0.024191892593300703,102
Filippo Volandri,0.0241221466860613,403
Ti Chen,0.02145356704936325,34
Marc Lopez,0.019163082833818647,54
Jose De Armas,0.0,31
Marcel Felder,0.0,35
Alexey Kedryuk,0.0,30
Andis Juska,0.0,40
